id,distributor,name,discipline,long_description,price,currency,organization,key_words,modules,modules_number,modules_type,avg_length,description,schema,education_type,age,terms,test,amount_restrictions,level_counts,teachers_present,tutors_present,facilitators_present,feedback,co_ed,practice,forums,individualization,disabled,webinars,analytics,deadlines,post_entrance,training_materials,browsers,technologies,requsites,payment,os_list,tools,peripherals,authors,author_degree,author_awards,author_position,valued_work,certification,language,org_link,start_date,end_date,length,sync,assessmet,lms,course_id,prerequesetes,image,video,interests,skills,ways,code
2327,openedu,"Социальные медиа",,,"Бесплатно",null,tgu,auto,auto,null,null,null,"Цель курса - дать базовые знания и навыки использования социальных сетей и социальных медиа в профессиональных коммуникациях журналистов, маркетологов, пиарщиков и рекламистов, рекрутеров и образовательных менеджеров.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/tgu/SMEDIA,2017-11-06T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:tgu+SMEDIA+fall_2017_2,auto,https://courses.openedu.ru/asset-v1:tgu+SMEDIA+fall_2017_2+type@asset+block@%D0%9B%D0%A7_3.png,None,auto,auto,auto,2264
2328,openedu,"Социальные медиа",,,"Бесплатно",null,tgu,auto,auto,null,null,null,"Цель курса - дать базовые знания и навыки использования социальных сетей и социальных медиа в профессиональных коммуникациях журналистов, маркетологов, пиарщиков и рекламистов, рекрутеров и образовательных менеджеров.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/tgu/SMEDIA,2018-02-25T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:tgu+SMEDIA+spring_2018,auto,https://courses.openedu.ru/asset-v1:tgu+SMEDIA+spring_2018+type@asset+block@%D0%9B%D0%A7_3.png,None,auto,auto,auto,2265
2329,openedu,"Социальные медиа",,,"Бесплатно",null,tgu,auto,auto,null,null,null,"Цель курса - дать базовые знания и навыки использования социальных сетей и социальных медиа в профессиональных коммуникациях журналистов, маркетологов, пиарщиков и рекламистов, рекрутеров и образовательных менеджеров.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/tgu/SMEDIA,2019-02-24T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:tgu+SMEDIA+spring_2019,auto,https://courses.openedu.ru/asset-v1:tgu+SMEDIA+spring_2019+type@asset+block@%D0%9B%D0%A7_3.png,None,auto,auto,auto,2266
2330,openedu,"Социальные медиа",,,"Бесплатно",null,tgu,auto,auto,null,null,null,"Цель курса - дать базовые знания и навыки использования социальных сетей и социальных медиа в профессиональных коммуникациях журналистов, маркетологов, пиарщиков и рекламистов, рекрутеров и образовательных менеджеров.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/tgu/SMEDIA,2019-02-24T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:tgu+SMEDIA+spring_2019_1,auto,https://courses.openedu.ru/asset-v1:tgu+SMEDIA+spring_2019_1+type@asset+block@%D0%9B%D0%A7_3.png,None,auto,auto,auto,2267
2331,openedu,"Социальные медиа",,,"Бесплатно",null,tgu,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/tgu/SMEDIA,2019-02-11T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:tgu+SMEDIA+spring_2019_2,auto,https://courses.openedu.ru/asset-v1:tgu+SMEDIA+spring_2019_2+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2268
2332,openedu,"Социальные медиа",,,"Бесплатно",null,tgu,auto,auto,null,null,null,"Цель курса - дать базовые знания и навыки использования социальных сетей и социальных медиа в профессиональных коммуникациях журналистов, маркетологов, пиарщиков и рекламистов, рекрутеров и образовательных менеджеров.",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/tgu/SMEDIA,2019-02-11T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:tgu+SMEDIA+spring_2019_3,auto,https://courses.openedu.ru/asset-v1:tgu+SMEDIA+spring_2019_3+type@asset+block@%D0%9B%D0%A7_3.png,None,auto,auto,auto,2269
2333,openedu,"Самоменеджмент",,,"Бесплатно",null,urfu,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/urfu/SMNGM,2016-09-07T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:urfu+SMNGM+fall_2016,auto,https://courses.openedu.ru/asset-v1:urfu+SMNGM+fall_2016+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2270
2334,openedu,"Самоменеджмент",,,"Бесплатно",null,urfu,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/urfu/SMNGM,2017-09-11T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:urfu+SMNGM+fall_2017,auto,https://courses.openedu.ru/asset-v1:urfu+SMNGM+fall_2017+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2271
2335,openedu,"Самоменеджмент",,,"Бесплатно",null,urfu,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/urfu/SMNGM,2018-09-09T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:urfu+SMNGM+fall_2018,auto,https://courses.openedu.ru/asset-v1:urfu+SMNGM+fall_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2272
2336,openedu,"Самоменеджмент",,,"Бесплатно",null,urfu,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/urfu/SMNGM,2019-09-08T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:urfu+SMNGM+fall_2019,auto,https://courses.openedu.ru/asset-v1:urfu+SMNGM+fall_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2273
2337,openedu,"Самоменеджмент",,,"Бесплатно",null,urfu,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/urfu/SMNGM,2019-09-08T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:urfu+SMNGM+fall_2019_net,auto,https://courses.openedu.ru/asset-v1:urfu+SMNGM+fall_2019_net+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2274
2338,openedu,"(2016-1) Самоменеджмент",,,"Бесплатно",null,urfu,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/urfu/SMNGM,2016-03-01T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:urfu+SMNGM+spring_2016,auto,https://courses.openedu.ru/asset-v1:urfu+SMNGM+spring_2016+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2275
2339,openedu,"Самоменеджмент",,,"Бесплатно",null,urfu,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/urfu/SMNGM,2017-02-15T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:urfu+SMNGM+spring_2017,auto,https://courses.openedu.ru/asset-v1:urfu+SMNGM+spring_2017+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2276
2340,openedu,"Самоменеджмент",,,"Бесплатно",null,urfu,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/urfu/SMNGM,2018-02-19T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:urfu+SMNGM+spring_2018,auto,https://courses.openedu.ru/asset-v1:urfu+SMNGM+spring_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2277
2341,openedu,"Самоменеджмент",,,"Бесплатно",null,urfu,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/urfu/SMNGM,2019-02-10T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:urfu+SMNGM+spring_2019,auto,https://courses.openedu.ru/asset-v1:urfu+SMNGM+spring_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2278
2342,openedu,"История и философия науки. Общие проблемы философии науки. Философия социально-гуманитарных наук",,,"Бесплатно",null,tgu,auto,auto,null,null,null,"Курс представляет собой характеристику основных черт и специфики социально-гуманитарного знания. Он направлен на выявление и критический анализ основных философских принципов, которые лежат в основе современных социально-гуманитарных наук и определяют их эвристический потенциал и тенденции их развития. ",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/tgu/SOCHUM,2018-10-01T17:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:tgu+SOCHUM+fail_2018,auto,https://courses.openedu.ru/asset-v1:tgu+SOCHUM+fail_2018+type@asset+block@%D0%97%D0%B0%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B0.PNG,None,auto,auto,auto,2279
2343,openedu,"История и философия науки. Общие проблемы философии науки. Философия социально-гуманитарных наук",,,"Бесплатно",null,tgu,auto,auto,null,null,null,"Курс представляет собой характеристику основных черт и специфики социально-гуманитарного знания. Он направлен на выявление и критический анализ основных философских принципов, которые лежат в основе современных социально-гуманитарных наук и определяют их эвристический потенциал и тенденции их развития. ",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/tgu/SOCHUM,2019-09-30T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:tgu+SOCHUM+fail_2019,auto,https://courses.openedu.ru/asset-v1:tgu+SOCHUM+fail_2019+type@asset+block@%D0%97%D0%B0%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B0.PNG,None,auto,auto,auto,2280
2344,openedu,"История и философия науки. Общие проблемы философии науки. Философия социально-гуманитарных наук",,,"Бесплатно",null,tgu,auto,auto,null,null,null,"Курс представляет собой характеристику основных черт и специфики социально-гуманитарного знания. Он направлен на выявление и критический анализ основных философских принципов, которые лежат в основе современных социально-гуманитарных наук и определяют их эвристический потенциал и тенденции их развития. ",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/tgu/SOCHUM,2017-09-17T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:tgu+SOCHUM+fall_2017,auto,https://courses.openedu.ru/asset-v1:tgu+SOCHUM+fall_2017+type@asset+block@%D0%97%D0%B0%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B0.PNG,None,auto,auto,auto,2281
2345,openedu,"История и философия науки. Общие проблемы философии науки. Философия социально-гуманитарных наук",,,"Бесплатно",null,tgu,auto,auto,null,null,null,"Курс представляет собой характеристику основных черт и специфики социально-гуманитарного знания. Он направлен на выявление и критический анализ основных философских принципов, которые лежат в основе современных социально-гуманитарных наук и определяют их эвристический потенциал и тенденции их развития. ",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/tgu/SOCHUM,2017-11-05T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:tgu+SOCHUM+fall_2017_2,auto,https://courses.openedu.ru/asset-v1:tgu+SOCHUM+fall_2017_2+type@asset+block@%D0%97%D0%B0%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B0.PNG,None,auto,auto,auto,2282
2346,openedu,"История и философия науки. Общие проблемы философии науки. Философия социально-гуманитарных наук",,,"Бесплатно",null,tgu,auto,auto,null,null,null,"Курс представляет собой характеристику основных черт и специфики социально-гуманитарного знания. Он направлен на выявление и критический анализ основных философских принципов, которые лежат в основе современных социально-гуманитарных наук и определяют их эвристический потенциал и тенденции их развития. ",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/tgu/SOCHUM,2018-04-01T17:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:tgu+SOCHUM+spring_2018,auto,https://courses.openedu.ru/asset-v1:tgu+SOCHUM+spring_2018+type@asset+block@%D0%97%D0%B0%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B0.PNG,None,auto,auto,auto,2283
2347,openedu,"История и философия науки. Общие проблемы философии науки. Философия социально-гуманитарных наук",,,"Бесплатно",null,tgu,auto,auto,null,null,null,"Курс представляет собой характеристику основных черт и специфики социально-гуманитарного знания. Он направлен на выявление и критический анализ основных философских принципов, которые лежат в основе современных социально-гуманитарных наук и определяют их эвристический потенциал и тенденции их развития. ",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/tgu/SOCHUM,2019-02-24T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:tgu+SOCHUM+spring_2019,auto,https://courses.openedu.ru/asset-v1:tgu+SOCHUM+spring_2019+type@asset+block@%D0%97%D0%B0%D1%81%D1%82%D0%B0%D0%B2%D0%BA%D0%B0.PNG,None,auto,auto,auto,2284
2348,openedu,"Социология труда",,,"Бесплатно",null,spbu,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/spbu/SOCLAB,2030-01-01T00:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:spbu+SOCLAB+fall_2017,auto,https://courses.openedu.ru/asset-v1:spbu+SOCLAB+fall_2017+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2285
2349,openedu,"Социология труда",,,"Бесплатно",null,spbu,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/spbu/SOCLAB,2018-09-15T00:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:spbu+SOCLAB+fall_2018,auto,https://courses.openedu.ru/asset-v1:spbu+SOCLAB+fall_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2286
2350,openedu,"Социология труда",,,"Бесплатно",null,spbu,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/spbu/SOCLAB,2019-09-16T00:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:spbu+SOCLAB+fall_2019,auto,https://courses.openedu.ru/asset-v1:spbu+SOCLAB+fall_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2287
2351,openedu,"Социология труда",,,"Бесплатно",null,spbu,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/spbu/SOCLAB,2018-02-15T00:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:spbu+SOCLAB+spring_2018,auto,https://courses.openedu.ru/asset-v1:spbu+SOCLAB+spring_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2288
2352,openedu,"Социология труда",,,"Бесплатно",null,spbu,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/spbu/SOCLAB,2019-02-14T00:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:spbu+SOCLAB+spring_2019,auto,https://courses.openedu.ru/asset-v1:spbu+SOCLAB+spring_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2289
2353,openedu,"Социология труда",,,"Бесплатно",null,spbu,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/spbu/SOCLAB,2018-04-09T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:spbu+SOCLAB+summer_2018,auto,https://courses.openedu.ru/asset-v1:spbu+SOCLAB+summer_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2290
2354,openedu,"(DEMO)Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2018-02-19T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+DEMO,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+DEMO+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2291
2355,openedu,"(2016-2) Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2016-09-12T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+fall_2016,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+fall_2016+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2292
2356,openedu,"(2017-2)Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2017-09-04T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+fall_2017,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+fall_2017+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2293
2357,openedu,"(2018-2)Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2018-09-10T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+fall_2018,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+fall_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2294
2358,openedu,"(2018-2)Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2018-10-22T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+fall_2018_dvfu,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+fall_2018_dvfu+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2295
2359,openedu,"Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2019-09-09T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+fall_2019,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+fall_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2296
2360,openedu,"Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2019-07-19T00:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+INTENS,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+INTENS+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2297
2361,openedu,"(SPECIAL-2018)Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2017-12-25T09:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+special_january,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+special_january+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2298
2362,openedu,"(2017-1) Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2017-02-26T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+spring_2017,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+spring_2017+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2299
2363,openedu,"(2019-1)Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2019-02-11T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+spring_2019,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+spring_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2300
2364,openedu,"(2019-1)Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2019-03-03T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+spring_2019_newdvfu,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+spring_2019_newdvfu+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2301
2365,openedu,"(2018-1)Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2018-06-24T03:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+summer_2018,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+summer_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2302
2366,openedu,"Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2019-07-08T00:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+summer_2019,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+summer_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2303
2367,openedu,"(2016-1) Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2016-02-08T07:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+winter_2016,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+winter_2016+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2304
2368,openedu,"(2018-1)Социальная психология",,,"Бесплатно",null,hse,auto,auto,null,null,null,"",,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/hse/SOCPSY,2018-02-19T06:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:hse+SOCPSY+winter_2018,auto,https://courses.openedu.ru/asset-v1:hse+SOCPSY+winter_2018+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2305
2369,openedu,"Методы и средства программного обеспечения",,,"Бесплатно",null,ITMOUniversity,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/ITMOUniversity/SOFTMETH,2019-08-31T21:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:ITMOUniversity+SOFTMETH+fall_2019_ITMO,auto,https://courses.openedu.ru/asset-v1:ITMOUniversity+SOFTMETH+fall_2019_ITMO+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2306
2370,openedu,"Основы моделирования в SolidWorks",,,"Бесплатно",null,spbstu,auto,auto,null,null,null,None,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,null,,,,"Не указан автор",,,,,0,"Не указан язык обучения",https://openedu.ru/course/spbstu/SOLWOR,2030-01-01T00:00:00Z,2030-01-01T00:00:00Z,null,"асинхронные",,auto,course-v1:spbstu+SOLWOR+fall_2019,auto,https://courses.openedu.ru/asset-v1:spbstu+SOLWOR+fall_2019+type@asset+block@images_course_image.jpg,None,auto,auto,auto,2307
